"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"16.01.2019 23:15 - 16.01.2019 23:30","57650","59404"
"16.01.2019 23:30 - 16.01.2019 23:45","56092","58639"
"16.01.2019 23:45 - 17.01.2019 00:00","55433","57748"
"17.01.2019 00:00 - 17.01.2019 00:15","55495","56881"
"17.01.2019 00:15 - 17.01.2019 00:30","54698","56153"
"17.01.2019 00:30 - 17.01.2019 00:45","54248","55865"
"17.01.2019 00:45 - 17.01.2019 01:00","53675","55193"
"17.01.2019 01:00 - 17.01.2019 01:15","53195","54777"
"17.01.2019 01:15 - 17.01.2019 01:30","52576","53929"
"17.01.2019 01:30 - 17.01.2019 01:45","52557","53876"
"17.01.2019 01:45 - 17.01.2019 02:00","52232","53786"
"17.01.2019 02:00 - 17.01.2019 02:15","51788","53058"
"17.01.2019 02:15 - 17.01.2019 02:30","51537","52892"
"17.01.2019 02:30 - 17.01.2019 02:45","51776","52738"
"17.01.2019 02:45 - 17.01.2019 03:00","51825","52835"
"17.01.2019 03:00 - 17.01.2019 03:15","51830","52789"
"17.01.2019 03:15 - 17.01.2019 03:30","51835","53008"
"17.01.2019 03:30 - 17.01.2019 03:45","51919","52780"
"17.01.2019 03:45 - 17.01.2019 04:00","51995","52972"
"17.01.2019 04:00 - 17.01.2019 04:15","52516","53629"
"17.01.2019 04:15 - 17.01.2019 04:30","52682","54335"
"17.01.2019 04:30 - 17.01.2019 04:45","53122","54692"
"17.01.2019 04:45 - 17.01.2019 05:00","53585","55449"
"17.01.2019 05:00 - 17.01.2019 05:15","54658","56609"
"17.01.2019 05:15 - 17.01.2019 05:30","55153","57094"
"17.01.2019 05:30 - 17.01.2019 05:45","56152","58029"
"17.01.2019 05:45 - 17.01.2019 06:00","57403","59301"
"17.01.2019 06:00 - 17.01.2019 06:15","59505","62427"
"17.01.2019 06:15 - 17.01.2019 06:30","61837","64505"
"17.01.2019 06:30 - 17.01.2019 06:45","63643","66331"
"17.01.2019 06:45 - 17.01.2019 07:00","65355","68131"
"17.01.2019 07:00 - 17.01.2019 07:15","67008","70431"
"17.01.2019 07:15 - 17.01.2019 07:30","67873","71889"
"17.01.2019 07:30 - 17.01.2019 07:45","69253","72836"
"17.01.2019 07:45 - 17.01.2019 08:00","69951","73987"
"17.01.2019 08:00 - 17.01.2019 08:15","70670","74397"
"17.01.2019 08:15 - 17.01.2019 08:30","70732","74694"
"17.01.2019 08:30 - 17.01.2019 08:45","71054","74795"
"17.01.2019 08:45 - 17.01.2019 09:00","71195","74610"
"17.01.2019 09:00 - 17.01.2019 09:15","70728","74197"
"17.01.2019 09:15 - 17.01.2019 09:30","71210","74469"
"17.01.2019 09:30 - 17.01.2019 09:45","71235","74598"
"17.01.2019 09:45 - 17.01.2019 10:00","71513","74692"
"17.01.2019 10:00 - 17.01.2019 10:15","72078","74680"
"17.01.2019 10:15 - 17.01.2019 10:30","72082","74948"
"17.01.2019 10:30 - 17.01.2019 10:45","72171","75171"
"17.01.2019 10:45 - 17.01.2019 11:00","72342","75425"
"17.01.2019 11:00 - 17.01.2019 11:15","72818","75448"
"17.01.2019 11:15 - 17.01.2019 11:30","73026","75843"
"17.01.2019 11:30 - 17.01.2019 11:45","73233","76306"
"17.01.2019 11:45 - 17.01.2019 12:00","73171","76532"
"17.01.2019 12:00 - 17.01.2019 12:15","72493","76099"
"17.01.2019 12:15 - 17.01.2019 12:30","72653","75857"
"17.01.2019 12:30 - 17.01.2019 12:45","72483","75917"
"17.01.2019 12:45 - 17.01.2019 13:00","72634","75987"
"17.01.2019 13:00 - 17.01.2019 13:15","72543","76153"
"17.01.2019 13:15 - 17.01.2019 13:30","72308","75858"
"17.01.2019 13:30 - 17.01.2019 13:45","71912","75418"
"17.01.2019 13:45 - 17.01.2019 14:00","71505","74796"
"17.01.2019 14:00 - 17.01.2019 14:15","71289","74866"
"17.01.2019 14:15 - 17.01.2019 14:30","70948","74828"
"17.01.2019 14:30 - 17.01.2019 14:45","71040","74604"
"17.01.2019 14:45 - 17.01.2019 15:00","70930","74265"
"17.01.2019 15:00 - 17.01.2019 15:15","70408","74099"
"17.01.2019 15:15 - 17.01.2019 15:30","70729","73685"
"17.01.2019 15:30 - 17.01.2019 15:45","70545","73645"
"17.01.2019 15:45 - 17.01.2019 16:00","70409","73362"
"17.01.2019 16:00 - 17.01.2019 16:15","70496","73194"
"17.01.2019 16:15 - 17.01.2019 16:30","70262","73167"
"17.01.2019 16:30 - 17.01.2019 16:45","70081","73372"
"17.01.2019 16:45 - 17.01.2019 17:00","71421","73913"
"17.01.2019 17:00 - 17.01.2019 17:15","72038","75026"
"17.01.2019 17:15 - 17.01.2019 17:30","72670","76139"
"17.01.2019 17:30 - 17.01.2019 17:45","72993","76637"
"17.01.2019 17:45 - 17.01.2019 18:00","73603","76890"
"17.01.2019 18:00 - 17.01.2019 18:15","73181","76405"
"17.01.2019 18:15 - 17.01.2019 18:30","73048","76158"
"17.01.2019 18:30 - 17.01.2019 18:45","72950","76195"
"17.01.2019 18:45 - 17.01.2019 19:00","72473","75860"
"17.01.2019 19:00 - 17.01.2019 19:15","72083","75155"
"17.01.2019 19:15 - 17.01.2019 19:30","71544","74258"
"17.01.2019 19:30 - 17.01.2019 19:45","71095","73560"
"17.01.2019 19:45 - 17.01.2019 20:00","70015","73293"
"17.01.2019 20:00 - 17.01.2019 20:15","69146","72236"
"17.01.2019 20:15 - 17.01.2019 20:30","67603","70974"
"17.01.2019 20:30 - 17.01.2019 20:45","66772","69871"
"17.01.2019 20:45 - 17.01.2019 21:00","66071","68689"
"17.01.2019 21:00 - 17.01.2019 21:15","64970","67584"
"17.01.2019 21:15 - 17.01.2019 21:30","64308","66878"
"17.01.2019 21:30 - 17.01.2019 21:45","63892","65921"
"17.01.2019 21:45 - 17.01.2019 22:00","63128","65595"
"17.01.2019 22:00 - 17.01.2019 22:15","63309","65005"
"17.01.2019 22:15 - 17.01.2019 22:30","61879","63901"
"17.01.2019 22:30 - 17.01.2019 22:45","61373","62646"
"17.01.2019 22:45 - 17.01.2019 23:00","59977","61622"
"17.01.2019 23:00 - 17.01.2019 23:15","59111","60105"
"17.01.2019 23:15 - 17.01.2019 23:30","57959","59613"
"17.01.2019 23:30 - 17.01.2019 23:45","56797","58546"
"17.01.2019 23:45 - 18.01.2019 00:00","56037","57717"
"18.01.2019 00:00 - 18.01.2019 00:15","56434","57092"
"18.01.2019 00:15 - 18.01.2019 00:30","55582","56632"
"18.01.2019 00:30 - 18.01.2019 00:45","55163","56215"
"18.01.2019 00:45 - 18.01.2019 01:00","54608","55609"
"18.01.2019 01:00 - 18.01.2019 01:15","54189","54669"
"18.01.2019 01:15 - 18.01.2019 01:30","52968","54217"
"18.01.2019 01:30 - 18.01.2019 01:45","53526","53825"
"18.01.2019 01:45 - 18.01.2019 02:00","52918","53431"
"18.01.2019 02:00 - 18.01.2019 02:15","52517","53062"
"18.01.2019 02:15 - 18.01.2019 02:30","52267","52745"
"18.01.2019 02:30 - 18.01.2019 02:45","52778","52444"
"18.01.2019 02:45 - 18.01.2019 03:00","52895","52555"
"18.01.2019 03:00 - 18.01.2019 03:15","52498","53038"
"18.01.2019 03:15 - 18.01.2019 03:30","52676","52769"
"18.01.2019 03:30 - 18.01.2019 03:45","52762","52986"
"18.01.2019 03:45 - 18.01.2019 04:00","52881","53222"
"18.01.2019 04:00 - 18.01.2019 04:15","53673","53948"
"18.01.2019 04:15 - 18.01.2019 04:30","53414","54283"
"18.01.2019 04:30 - 18.01.2019 04:45","54116","54372"
"18.01.2019 04:45 - 18.01.2019 05:00","54767","54721"
"18.01.2019 05:00 - 18.01.2019 05:15","55336","55841"
"18.01.2019 05:15 - 18.01.2019 05:30","55743","56265"
"18.01.2019 05:30 - 18.01.2019 05:45","56954","57379"
"18.01.2019 05:45 - 18.01.2019 06:00","58153","58703"
"18.01.2019 06:00 - 18.01.2019 06:15","59995","61279"
"18.01.2019 06:15 - 18.01.2019 06:30","62602","63549"
"18.01.2019 06:30 - 18.01.2019 06:45","64169","65342"
"18.01.2019 06:45 - 18.01.2019 07:00","65880","66882"
"18.01.2019 07:00 - 18.01.2019 07:15","67393","69006"
"18.01.2019 07:15 - 18.01.2019 07:30","68063","70216"
"18.01.2019 07:30 - 18.01.2019 07:45","68308","71304"
"18.01.2019 07:45 - 18.01.2019 08:00","68937","71828"
"18.01.2019 08:00 - 18.01.2019 08:15","70070","72736"
"18.01.2019 08:15 - 18.01.2019 08:30","69548","72901"
"18.01.2019 08:30 - 18.01.2019 08:45","69768","72894"
"18.01.2019 08:45 - 18.01.2019 09:00","70027","72721"
"18.01.2019 09:00 - 18.01.2019 09:15","69527","72461"
"18.01.2019 09:15 - 18.01.2019 09:30","70581","72472"
"18.01.2019 09:30 - 18.01.2019 09:45","69945","72656"
"18.01.2019 09:45 - 18.01.2019 10:00","70903","72776"
"18.01.2019 10:00 - 18.01.2019 10:15","70910","72430"
"18.01.2019 10:15 - 18.01.2019 10:30","70717","72403"
"18.01.2019 10:30 - 18.01.2019 10:45","70694","72302"
"18.01.2019 10:45 - 18.01.2019 11:00","70618","72364"
"18.01.2019 11:00 - 18.01.2019 11:15","71539","72538"
"18.01.2019 11:15 - 18.01.2019 11:30","71389","72803"
"18.01.2019 11:30 - 18.01.2019 11:45","71693","72603"
"18.01.2019 11:45 - 18.01.2019 12:00","71575","72420"
"18.01.2019 12:00 - 18.01.2019 12:15","70330","72169"
"18.01.2019 12:15 - 18.01.2019 12:30","70613","71853"
"18.01.2019 12:30 - 18.01.2019 12:45","70512","71495"
"18.01.2019 12:45 - 18.01.2019 13:00","70593","71331"
"18.01.2019 13:00 - 18.01.2019 13:15","70457","71175"
"18.01.2019 13:15 - 18.01.2019 13:30","69988","70617"
"18.01.2019 13:30 - 18.01.2019 13:45","69331","70180"
"18.01.2019 13:45 - 18.01.2019 14:00","68996","69286"
"18.01.2019 14:00 - 18.01.2019 14:15","69022","69469"
"18.01.2019 14:15 - 18.01.2019 14:30","68405","69235"
"18.01.2019 14:30 - 18.01.2019 14:45","68341","68958"
"18.01.2019 14:45 - 18.01.2019 15:00","68502","68904"
"18.01.2019 15:00 - 18.01.2019 15:15","68118","68698"
"18.01.2019 15:15 - 18.01.2019 15:30","68242","68373"
"18.01.2019 15:30 - 18.01.2019 15:45","68189","68245"
"18.01.2019 15:45 - 18.01.2019 16:00","68075","68116"
"18.01.2019 16:00 - 18.01.2019 16:15","68149","68357"
"18.01.2019 16:15 - 18.01.2019 16:30","68241","68381"
"18.01.2019 16:30 - 18.01.2019 16:45","67749","68643"
"18.01.2019 16:45 - 18.01.2019 17:00","69355","69487"
"18.01.2019 17:00 - 18.01.2019 17:15","70058","71005"
"18.01.2019 17:15 - 18.01.2019 17:30","70778","72100"
"18.01.2019 17:30 - 18.01.2019 17:45","70835","72690"
"18.01.2019 17:45 - 18.01.2019 18:00","71728","72661"
"18.01.2019 18:00 - 18.01.2019 18:15","71470","72429"
"18.01.2019 18:15 - 18.01.2019 18:30","71357","72034"
"18.01.2019 18:30 - 18.01.2019 18:45","71334","71644"
"18.01.2019 18:45 - 18.01.2019 19:00","70073","71390"
"18.01.2019 19:00 - 18.01.2019 19:15","69837","71069"
"18.01.2019 19:15 - 18.01.2019 19:30","69483","70291"
"18.01.2019 19:30 - 18.01.2019 19:45","69247","69456"
"18.01.2019 19:45 - 18.01.2019 20:00","67827","68631"
"18.01.2019 20:00 - 18.01.2019 20:15","67115","67288"
"18.01.2019 20:15 - 18.01.2019 20:30","65291","66253"
"18.01.2019 20:30 - 18.01.2019 20:45","64655","65345"
"18.01.2019 20:45 - 18.01.2019 21:00","63990","64446"
"18.01.2019 21:00 - 18.01.2019 21:15","62519","63692"
"18.01.2019 21:15 - 18.01.2019 21:30","62192","63120"
"18.01.2019 21:30 - 18.01.2019 21:45","62199","62736"
"18.01.2019 21:45 - 18.01.2019 22:00","61195","61690"
"18.01.2019 22:00 - 18.01.2019 22:15","61549","61667"
"18.01.2019 22:15 - 18.01.2019 22:30","59245","60790"
"18.01.2019 22:30 - 18.01.2019 22:45","59630","59903"
"18.01.2019 22:45 - 18.01.2019 23:00","58105","59458"
"18.01.2019 23:00 - 18.01.2019 23:15","58013","58572"
"18.01.2019 23:15 - 18.01.2019 23:30","56559","57862"
"18.01.2019 23:30 - 18.01.2019 23:45","54966","57666"
"18.01.2019 23:45 - 19.01.2019 00:00","54217","56887"
"19.01.2019 00:00 - 19.01.2019 00:15","54182","55917"
"19.01.2019 00:15 - 19.01.2019 00:30","53241","55179"
"19.01.2019 00:30 - 19.01.2019 00:45","52752","54987"
"19.01.2019 00:45 - 19.01.2019 01:00","52190","54494"
"19.01.2019 01:00 - 19.01.2019 01:15","51652","53568"
"19.01.2019 01:15 - 19.01.2019 01:30","50966","53164"
"19.01.2019 01:30 - 19.01.2019 01:45","50705","52691"
"19.01.2019 01:45 - 19.01.2019 02:00","50471","52474"
"19.01.2019 02:00 - 19.01.2019 02:15","50047","51852"
"19.01.2019 02:15 - 19.01.2019 02:30","49755","51435"
"19.01.2019 02:30 - 19.01.2019 02:45","49895","51334"
"19.01.2019 02:45 - 19.01.2019 03:00","49814","51416"
"19.01.2019 03:00 - 19.01.2019 03:15","49721","51162"
"19.01.2019 03:15 - 19.01.2019 03:30","49586","50867"
"19.01.2019 03:30 - 19.01.2019 03:45","49564","50630"
"19.01.2019 03:45 - 19.01.2019 04:00","49461","50519"
"19.01.2019 04:00 - 19.01.2019 04:15","49621","50723"
"19.01.2019 04:15 - 19.01.2019 04:30","49615","50666"
"19.01.2019 04:30 - 19.01.2019 04:45","49737","50350"
"19.01.2019 04:45 - 19.01.2019 05:00","49779","50465"
"19.01.2019 05:00 - 19.01.2019 05:15","49839","50671"
"19.01.2019 05:15 - 19.01.2019 05:30","49517","50503"
"19.01.2019 05:30 - 19.01.2019 05:45","49912","50175"
"19.01.2019 05:45 - 19.01.2019 06:00","50094","50125"
"19.01.2019 06:00 - 19.01.2019 06:15","49979","50550"
"19.01.2019 06:15 - 19.01.2019 06:30","50847","50819"
"19.01.2019 06:30 - 19.01.2019 06:45","51459","50912"
"19.01.2019 06:45 - 19.01.2019 07:00","52290","51775"
"19.01.2019 07:00 - 19.01.2019 07:15","53177","52684"
"19.01.2019 07:15 - 19.01.2019 07:30","53758","53301"
"19.01.2019 07:30 - 19.01.2019 07:45","55164","54004"
"19.01.2019 07:45 - 19.01.2019 08:00","55847","54978"
"19.01.2019 08:00 - 19.01.2019 08:15","56706","56149"
"19.01.2019 08:15 - 19.01.2019 08:30","57245","57058"
"19.01.2019 08:30 - 19.01.2019 08:45","58027","57712"
"19.01.2019 08:45 - 19.01.2019 09:00","58844","58389"
"19.01.2019 09:00 - 19.01.2019 09:15","59136","59277"
"19.01.2019 09:15 - 19.01.2019 09:30","60289","59953"
"19.01.2019 09:30 - 19.01.2019 09:45","60518","60800"
"19.01.2019 09:45 - 19.01.2019 10:00","60990","61017"
"19.01.2019 10:00 - 19.01.2019 10:15","61579","61552"
"19.01.2019 10:15 - 19.01.2019 10:30","61581","61709"
"19.01.2019 10:30 - 19.01.2019 10:45","61702","62046"
"19.01.2019 10:45 - 19.01.2019 11:00","61676","61976"
"19.01.2019 11:00 - 19.01.2019 11:15","62313","62250"
"19.01.2019 11:15 - 19.01.2019 11:30","62662","62102"
"19.01.2019 11:30 - 19.01.2019 11:45","62931","62384"
"19.01.2019 11:45 - 19.01.2019 12:00","62521","62318"
"19.01.2019 12:00 - 19.01.2019 12:15","62034","61780"
"19.01.2019 12:15 - 19.01.2019 12:30","62206","61488"
"19.01.2019 12:30 - 19.01.2019 12:45","61724","61050"
"19.01.2019 12:45 - 19.01.2019 13:00","61442","60556"
"19.01.2019 13:00 - 19.01.2019 13:15","61030","60082"
"19.01.2019 13:15 - 19.01.2019 13:30","60633","59238"
"19.01.2019 13:30 - 19.01.2019 13:45","60381","58940"
"19.01.2019 13:45 - 19.01.2019 14:00","59505","58439"
"19.01.2019 14:00 - 19.01.2019 14:15","59270","58103"
"19.01.2019 14:15 - 19.01.2019 14:30","58634","57783"
"19.01.2019 14:30 - 19.01.2019 14:45","58633","57485"
"19.01.2019 14:45 - 19.01.2019 15:00","59081","57270"
"19.01.2019 15:00 - 19.01.2019 15:15","59376","57473"
"19.01.2019 15:15 - 19.01.2019 15:30","58781","57585"
"19.01.2019 15:30 - 19.01.2019 15:45","58992","57476"
"19.01.2019 15:45 - 19.01.2019 16:00","58961","57437"
"19.01.2019 16:00 - 19.01.2019 16:15","59139","57870"
"19.01.2019 16:15 - 19.01.2019 16:30","59812","58225"
"19.01.2019 16:30 - 19.01.2019 16:45","60509","58903"
"19.01.2019 16:45 - 19.01.2019 17:00","60792","59774"
"19.01.2019 17:00 - 19.01.2019 17:15","61800","61564"
"19.01.2019 17:15 - 19.01.2019 17:30","62768","62840"
"19.01.2019 17:30 - 19.01.2019 17:45","63374","63781"
"19.01.2019 17:45 - 19.01.2019 18:00","63758","63725"
"19.01.2019 18:00 - 19.01.2019 18:15","63795","63911"
"19.01.2019 18:15 - 19.01.2019 18:30","63849","63781"
"19.01.2019 18:30 - 19.01.2019 18:45","63647","63611"
"19.01.2019 18:45 - 19.01.2019 19:00","63011","63237"
"19.01.2019 19:00 - 19.01.2019 19:15","62718","62640"
"19.01.2019 19:15 - 19.01.2019 19:30","62352","62041"
"19.01.2019 19:30 - 19.01.2019 19:45","61877","61454"
"19.01.2019 19:45 - 19.01.2019 20:00","60817","60869"
"19.01.2019 20:00 - 19.01.2019 20:15","59953","59680"
"19.01.2019 20:15 - 19.01.2019 20:30","58663","58406"
"19.01.2019 20:30 - 19.01.2019 20:45","57894","57466"
"19.01.2019 20:45 - 19.01.2019 21:00","57417","56742"
"19.01.2019 21:00 - 19.01.2019 21:15","56439","56457"
"19.01.2019 21:15 - 19.01.2019 21:30","56056","55951"
"19.01.2019 21:30 - 19.01.2019 21:45","56217","55498"
"19.01.2019 21:45 - 19.01.2019 22:00","55732","55291"
"19.01.2019 22:00 - 19.01.2019 22:15","56428","55961"
"19.01.2019 22:15 - 19.01.2019 22:30","55043","55419"
"19.01.2019 22:30 - 19.01.2019 22:45","54969","54815"
"19.01.2019 22:45 - 19.01.2019 23:00","53822","54280"
"19.01.2019 23:00 - 19.01.2019 23:15","53222","53854"
"19.01.2019 23:15 - 19.01.2019 23:30","52195","53339"
"19.01.2019 23:30 - 19.01.2019 23:45","51171","52775"
"19.01.2019 23:45 - 20.01.2019 00:00","50599","52249"
"20.01.2019 00:00 - 20.01.2019 00:15","50564","51377"
"20.01.2019 00:15 - 20.01.2019 00:30","49838","50748"
"20.01.2019 00:30 - 20.01.2019 00:45","49421","50360"
"20.01.2019 00:45 - 20.01.2019 01:00","48989","50060"
"20.01.2019 01:00 - 20.01.2019 01:15","48497","49174"
"20.01.2019 01:15 - 20.01.2019 01:30","47394","48918"
"20.01.2019 01:30 - 20.01.2019 01:45","47717","48533"
"20.01.2019 01:45 - 20.01.2019 02:00","47139","48164"
"20.01.2019 02:00 - 20.01.2019 02:15","46858","48059"
"20.01.2019 02:15 - 20.01.2019 02:30","46348","47604"
"20.01.2019 02:30 - 20.01.2019 02:45","46681","47529"
"20.01.2019 02:45 - 20.01.2019 03:00","46705","47200"
"20.01.2019 03:00 - 20.01.2019 03:15","46223","47184"
"20.01.2019 03:15 - 20.01.2019 03:30","46342","47131"
"20.01.2019 03:30 - 20.01.2019 03:45","46330","46838"
"20.01.2019 03:45 - 20.01.2019 04:00","46266","46871"
"20.01.2019 04:00 - 20.01.2019 04:15","46680","46743"
"20.01.2019 04:15 - 20.01.2019 04:30","46069","46482"
"20.01.2019 04:30 - 20.01.2019 04:45","46349","46518"
"20.01.2019 04:45 - 20.01.2019 05:00","46421","46718"
"20.01.2019 05:00 - 20.01.2019 05:15","46175","46482"
"20.01.2019 05:15 - 20.01.2019 05:30","45799","46347"
"20.01.2019 05:30 - 20.01.2019 05:45","45902","45986"
"20.01.2019 05:45 - 20.01.2019 06:00","45777","45961"
"20.01.2019 06:00 - 20.01.2019 06:15","44818","45114"
"20.01.2019 06:15 - 20.01.2019 06:30","45333","45504"
"20.01.2019 06:30 - 20.01.2019 06:45","45640","45611"
"20.01.2019 06:45 - 20.01.2019 07:00","46299","45860"
"20.01.2019 07:00 - 20.01.2019 07:15","46541","46193"
"20.01.2019 07:15 - 20.01.2019 07:30","46948","46993"
"20.01.2019 07:30 - 20.01.2019 07:45","48597","47649"
"20.01.2019 07:45 - 20.01.2019 08:00","49329","48140"
"20.01.2019 08:00 - 20.01.2019 08:15","50379","49060"
"20.01.2019 08:15 - 20.01.2019 08:30","50513","50149"
"20.01.2019 08:30 - 20.01.2019 08:45","51542","51066"
"20.01.2019 08:45 - 20.01.2019 09:00","52186","51774"
"20.01.2019 09:00 - 20.01.2019 09:15","52900","52858"
"20.01.2019 09:15 - 20.01.2019 09:30","54661","53785"
"20.01.2019 09:30 - 20.01.2019 09:45","54417","54281"
"20.01.2019 09:45 - 20.01.2019 10:00","55352","54646"
"20.01.2019 10:00 - 20.01.2019 10:15","55772","55027"
"20.01.2019 10:15 - 20.01.2019 10:30","55873","55524"
"20.01.2019 10:30 - 20.01.2019 10:45","56096","56037"
"20.01.2019 10:45 - 20.01.2019 11:00","56405","56376"
"20.01.2019 11:00 - 20.01.2019 11:15","57575","56732"
"20.01.2019 11:15 - 20.01.2019 11:30","58071","57396"
"20.01.2019 11:30 - 20.01.2019 11:45","58654","57804"
"20.01.2019 11:45 - 20.01.2019 12:00","58211","57808"
"20.01.2019 12:00 - 20.01.2019 12:15","57762","57698"
"20.01.2019 12:15 - 20.01.2019 12:30","57999","57324"
"20.01.2019 12:30 - 20.01.2019 12:45","57503","57079"
"20.01.2019 12:45 - 20.01.2019 13:00","57085","56663"
"20.01.2019 13:00 - 20.01.2019 13:15","56824","56219"
"20.01.2019 13:15 - 20.01.2019 13:30","56268","55671"
"20.01.2019 13:30 - 20.01.2019 13:45","56111","55359"
"20.01.2019 13:45 - 20.01.2019 14:00","55908","54764"
"20.01.2019 14:00 - 20.01.2019 14:15","55655","54441"
"20.01.2019 14:15 - 20.01.2019 14:30","54855","54152"
"20.01.2019 14:30 - 20.01.2019 14:45","54916","54014"
"20.01.2019 14:45 - 20.01.2019 15:00","55311","53678"
"20.01.2019 15:00 - 20.01.2019 15:15","55831","53805"
"20.01.2019 15:15 - 20.01.2019 15:30","55135","53657"
"20.01.2019 15:30 - 20.01.2019 15:45","55474","53792"
"20.01.2019 15:45 - 20.01.2019 16:00","55450","53801"
"20.01.2019 16:00 - 20.01.2019 16:15","55870","54320"
"20.01.2019 16:15 - 20.01.2019 16:30","56389","54476"
"20.01.2019 16:30 - 20.01.2019 16:45","57002","55336"
"20.01.2019 16:45 - 20.01.2019 17:00","57344","56179"
"20.01.2019 17:00 - 20.01.2019 17:15","58530","57591"
"20.01.2019 17:15 - 20.01.2019 17:30","59602","59477"
"20.01.2019 17:30 - 20.01.2019 17:45","60031","60452"
"20.01.2019 17:45 - 20.01.2019 18:00","61090","61070"
"20.01.2019 18:00 - 20.01.2019 18:15","61298","61597"
"20.01.2019 18:15 - 20.01.2019 18:30","61511","61347"
"20.01.2019 18:30 - 20.01.2019 18:45","61575","61620"
"20.01.2019 18:45 - 20.01.2019 19:00","60386","61335"
"20.01.2019 19:00 - 20.01.2019 19:15","60370","61052"
"20.01.2019 19:15 - 20.01.2019 19:30","60272","60393"
"20.01.2019 19:30 - 20.01.2019 19:45","60228","60112"
"20.01.2019 19:45 - 20.01.2019 20:00","58866","59640"
"20.01.2019 20:00 - 20.01.2019 20:15","58886","58822"
"20.01.2019 20:15 - 20.01.2019 20:30","57738","58100"
"20.01.2019 20:30 - 20.01.2019 20:45","57076","57433"
"20.01.2019 20:45 - 20.01.2019 21:00","56748","56894"
"20.01.2019 21:00 - 20.01.2019 21:15","55987","56338"
"20.01.2019 21:15 - 20.01.2019 21:30","55780","56362"
"20.01.2019 21:30 - 20.01.2019 21:45","56060","56295"
"20.01.2019 21:45 - 20.01.2019 22:00","56084","56497"
"20.01.2019 22:00 - 20.01.2019 22:15","56776","57384"
"20.01.2019 22:15 - 20.01.2019 22:30","54794","57199"
"20.01.2019 22:30 - 20.01.2019 22:45","55336","56654"
"20.01.2019 22:45 - 20.01.2019 23:00","54026","56101"
"20.01.2019 23:00 - 20.01.2019 23:15","54015","55433"
"20.01.2019 23:15 - 20.01.2019 23:30","52736","54976"
"20.01.2019 23:30 - 20.01.2019 23:45","51306","54560"
"20.01.2019 23:45 - 21.01.2019 00:00","50903","53915"
"21.01.2019 00:00 - 21.01.2019 00:15","52215","53696"
"21.01.2019 00:15 - 21.01.2019 00:30","51755","53215"
"21.01.2019 00:30 - 21.01.2019 00:45","51405","52885"
"21.01.2019 00:45 - 21.01.2019 01:00","51039","52268"
"21.01.2019 01:00 - 21.01.2019 01:15","50620","51674"
"21.01.2019 01:15 - 21.01.2019 01:30","49828","51313"
"21.01.2019 01:30 - 21.01.2019 01:45","50004","51246"
"21.01.2019 01:45 - 21.01.2019 02:00","49689","51105"
"21.01.2019 02:00 - 21.01.2019 02:15","49347","50649"
"21.01.2019 02:15 - 21.01.2019 02:30","49215","50637"
"21.01.2019 02:30 - 21.01.2019 02:45","49499","50550"
"21.01.2019 02:45 - 21.01.2019 03:00","49553","50688"
