"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"06.02.2021 02:45 - 06.02.2021 03:00","46595","49372"
"06.02.2021 03:00 - 06.02.2021 03:15","46423","49331"
"06.02.2021 03:15 - 06.02.2021 03:30","46674","49245"
"06.02.2021 03:30 - 06.02.2021 03:45","46574","49853"
"06.02.2021 03:45 - 06.02.2021 04:00","46728","49613"
"06.02.2021 04:00 - 06.02.2021 04:15","46433","49928"
"06.02.2021 04:15 - 06.02.2021 04:30","46427","49849"
"06.02.2021 04:30 - 06.02.2021 04:45","46275","50205"
"06.02.2021 04:45 - 06.02.2021 05:00","46778","50035"
"06.02.2021 05:00 - 06.02.2021 05:15","46574","50264"
"06.02.2021 05:15 - 06.02.2021 05:30","45934","50372"
"06.02.2021 05:30 - 06.02.2021 05:45","46116","50121"
"06.02.2021 05:45 - 06.02.2021 06:00","46115","50313"
"06.02.2021 06:00 - 06.02.2021 06:15","46765","50465"
"06.02.2021 06:15 - 06.02.2021 06:30","46547","50878"
"06.02.2021 06:30 - 06.02.2021 06:45","47347","51195"
"06.02.2021 06:45 - 06.02.2021 07:00","47822","51524"
"06.02.2021 07:00 - 06.02.2021 07:15","48831","52496"
"06.02.2021 07:15 - 06.02.2021 07:30","49801","53166"
"06.02.2021 07:30 - 06.02.2021 07:45","50319","53936"
"06.02.2021 07:45 - 06.02.2021 08:00","51003","54696"
"06.02.2021 08:00 - 06.02.2021 08:15","51882","55902"
"06.02.2021 08:15 - 06.02.2021 08:30","52392","56765"
"06.02.2021 08:30 - 06.02.2021 08:45","53326","57968"
"06.02.2021 08:45 - 06.02.2021 09:00","54643","58692"
"06.02.2021 09:00 - 06.02.2021 09:15","55033","59433"
"06.02.2021 09:15 - 06.02.2021 09:30","55811","60172"
"06.02.2021 09:30 - 06.02.2021 09:45","56689","60992"
"06.02.2021 09:45 - 06.02.2021 10:00","57173","61226"
"06.02.2021 10:00 - 06.02.2021 10:15","57606","61828"
"06.02.2021 10:15 - 06.02.2021 10:30","58316","62140"
"06.02.2021 10:30 - 06.02.2021 10:45","58130","62577"
"06.02.2021 10:45 - 06.02.2021 11:00","58323","62925"
"06.02.2021 11:00 - 06.02.2021 11:15","59005","63400"
"06.02.2021 11:15 - 06.02.2021 11:30","59120","63768"
"06.02.2021 11:30 - 06.02.2021 11:45","59309","64547"
"06.02.2021 11:45 - 06.02.2021 12:00","59446","64536"
"06.02.2021 12:00 - 06.02.2021 12:15","59320","64155"
"06.02.2021 12:15 - 06.02.2021 12:30","58875","64041"
"06.02.2021 12:30 - 06.02.2021 12:45","58427","64031"
"06.02.2021 12:45 - 06.02.2021 13:00","58361","63466"
"06.02.2021 13:00 - 06.02.2021 13:15","57508","62923"
"06.02.2021 13:15 - 06.02.2021 13:30","57210","62237"
"06.02.2021 13:30 - 06.02.2021 13:45","56635","61777"
"06.02.2021 13:45 - 06.02.2021 14:00","56236","61578"
"06.02.2021 14:00 - 06.02.2021 14:15","55681","61229"
"06.02.2021 14:15 - 06.02.2021 14:30","55147","60807"
"06.02.2021 14:30 - 06.02.2021 14:45","55350","60793"
"06.02.2021 14:45 - 06.02.2021 15:00","55346","60604"
"06.02.2021 15:00 - 06.02.2021 15:15","55040","60977"
"06.02.2021 15:15 - 06.02.2021 15:30","54772","60953"
"06.02.2021 15:30 - 06.02.2021 15:45","54937","60718"
"06.02.2021 15:45 - 06.02.2021 16:00","54921","60613"
"06.02.2021 16:00 - 06.02.2021 16:15","54754","60787"
"06.02.2021 16:15 - 06.02.2021 16:30","54852","60826"
"06.02.2021 16:30 - 06.02.2021 16:45","55217","61132"
"06.02.2021 16:45 - 06.02.2021 17:00","55519","61633"
"06.02.2021 17:00 - 06.02.2021 17:15","56187","62557"
"06.02.2021 17:15 - 06.02.2021 17:30","56964","63668"
"06.02.2021 17:30 - 06.02.2021 17:45","58134","64889"
"06.02.2021 17:45 - 06.02.2021 18:00","58862","65684"
"06.02.2021 18:00 - 06.02.2021 18:15","59590","66090"
"06.02.2021 18:15 - 06.02.2021 18:30","59599","66177"
"06.02.2021 18:30 - 06.02.2021 18:45","59434","65968"
"06.02.2021 18:45 - 06.02.2021 19:00","58733","65824"
"06.02.2021 19:00 - 06.02.2021 19:15","58357","65092"
"06.02.2021 19:15 - 06.02.2021 19:30","57530","64481"
"06.02.2021 19:30 - 06.02.2021 19:45","57368","63927"
"06.02.2021 19:45 - 06.02.2021 20:00","57036","63101"
"06.02.2021 20:00 - 06.02.2021 20:15","55946","61945"
"06.02.2021 20:15 - 06.02.2021 20:30","54559","60711"
"06.02.2021 20:30 - 06.02.2021 20:45","53645","59651"
"06.02.2021 20:45 - 06.02.2021 21:00","52889","59289"
"06.02.2021 21:00 - 06.02.2021 21:15","52114","58606"
"06.02.2021 21:15 - 06.02.2021 21:30","51618","58108"
"06.02.2021 21:30 - 06.02.2021 21:45","51176","57741"
"06.02.2021 21:45 - 06.02.2021 22:00","51376","57351"
"06.02.2021 22:00 - 06.02.2021 22:15","51565","57716"
"06.02.2021 22:15 - 06.02.2021 22:30","50996","57192"
"06.02.2021 22:30 - 06.02.2021 22:45","50859","56610"
"06.02.2021 22:45 - 06.02.2021 23:00","49917","55838"
"06.02.2021 23:00 - 06.02.2021 23:15","49300","55032"
"06.02.2021 23:15 - 06.02.2021 23:30","48521","54705"
"06.02.2021 23:30 - 06.02.2021 23:45","48034","53980"
"06.02.2021 23:45 - 07.02.2021 00:00","47630","53470"
"07.02.2021 00:00 - 07.02.2021 00:15","46897","52602"
"07.02.2021 00:15 - 07.02.2021 00:30","45944","51677"
"07.02.2021 00:30 - 07.02.2021 00:45","45304","51640"
"07.02.2021 00:45 - 07.02.2021 01:00","45000","51103"
"07.02.2021 01:00 - 07.02.2021 01:15","44390","50308"
"07.02.2021 01:15 - 07.02.2021 01:30","43789","49890"
"07.02.2021 01:30 - 07.02.2021 01:45","43380","49692"
"07.02.2021 01:45 - 07.02.2021 02:00","43540","49428"
"07.02.2021 02:00 - 07.02.2021 02:15","42968","49127"
"07.02.2021 02:15 - 07.02.2021 02:30","42913","48822"
"07.02.2021 02:30 - 07.02.2021 02:45","42657","48709"
"07.02.2021 02:45 - 07.02.2021 03:00","42832","48587"
"07.02.2021 03:00 - 07.02.2021 03:15","42799","48371"
"07.02.2021 03:15 - 07.02.2021 03:30","42949","48193"
"07.02.2021 03:30 - 07.02.2021 03:45","42826","48312"
"07.02.2021 03:45 - 07.02.2021 04:00","42848","48095"
"07.02.2021 04:00 - 07.02.2021 04:15","42911","48298"
"07.02.2021 04:15 - 07.02.2021 04:30","42843","48408"
"07.02.2021 04:30 - 07.02.2021 04:45","42964","48394"
"07.02.2021 04:45 - 07.02.2021 05:00","43124","48447"
"07.02.2021 05:00 - 07.02.2021 05:15","42733","48485"
"07.02.2021 05:15 - 07.02.2021 05:30","42397","48332"
"07.02.2021 05:30 - 07.02.2021 05:45","42336","48270"
"07.02.2021 05:45 - 07.02.2021 06:00","42245","47963"
"07.02.2021 06:00 - 07.02.2021 06:15","41935","47298"
"07.02.2021 06:15 - 07.02.2021 06:30","41873","47313"
"07.02.2021 06:30 - 07.02.2021 06:45","42330","47662"
"07.02.2021 06:45 - 07.02.2021 07:00","42632","48146"
"07.02.2021 07:00 - 07.02.2021 07:15","43219","48988"
"07.02.2021 07:15 - 07.02.2021 07:30","43737","49370"
"07.02.2021 07:30 - 07.02.2021 07:45","44494","49875"
"07.02.2021 07:45 - 07.02.2021 08:00","45418","50523"
"07.02.2021 08:00 - 07.02.2021 08:15","45908","51799"
"07.02.2021 08:15 - 07.02.2021 08:30","46893","52665"
"07.02.2021 08:30 - 07.02.2021 08:45","48014","53591"
"07.02.2021 08:45 - 07.02.2021 09:00","48904","54149"
"07.02.2021 09:00 - 07.02.2021 09:15","50040","55726"
"07.02.2021 09:15 - 07.02.2021 09:30","51077","56612"
"07.02.2021 09:30 - 07.02.2021 09:45","51762","57013"
"07.02.2021 09:45 - 07.02.2021 10:00","52183","57873"
"07.02.2021 10:00 - 07.02.2021 10:15","52499","58416"
"07.02.2021 10:15 - 07.02.2021 10:30","53297","59168"
"07.02.2021 10:30 - 07.02.2021 10:45","53818","59848"
"07.02.2021 10:45 - 07.02.2021 11:00","54141","60545"
"07.02.2021 11:00 - 07.02.2021 11:15","54768","61760"
"07.02.2021 11:15 - 07.02.2021 11:30","55464","62784"
"07.02.2021 11:30 - 07.02.2021 11:45","55735","63437"
"07.02.2021 11:45 - 07.02.2021 12:00","56145","63458"
"07.02.2021 12:00 - 07.02.2021 12:15","55769","63639"
"07.02.2021 12:15 - 07.02.2021 12:30","55454","63263"
"07.02.2021 12:30 - 07.02.2021 12:45","54937","63011"
"07.02.2021 12:45 - 07.02.2021 13:00","54741","62428"
"07.02.2021 13:00 - 07.02.2021 13:15","54074","61842"
"07.02.2021 13:15 - 07.02.2021 13:30","53801","61266"
"07.02.2021 13:30 - 07.02.2021 13:45","52982","61219"
"07.02.2021 13:45 - 07.02.2021 14:00","52407","60507"
"07.02.2021 14:00 - 07.02.2021 14:15","52033","60171"
"07.02.2021 14:15 - 07.02.2021 14:30","51590","59862"
"07.02.2021 14:30 - 07.02.2021 14:45","51509","59745"
"07.02.2021 14:45 - 07.02.2021 15:00","51433","59573"
"07.02.2021 15:00 - 07.02.2021 15:15","51526","59595"
"07.02.2021 15:15 - 07.02.2021 15:30","51391","59430"
"07.02.2021 15:30 - 07.02.2021 15:45","51650","59284"
"07.02.2021 15:45 - 07.02.2021 16:00","51537","59070"
"07.02.2021 16:00 - 07.02.2021 16:15","51507","59201"
"07.02.2021 16:15 - 07.02.2021 16:30","51685","59279"
"07.02.2021 16:30 - 07.02.2021 16:45","52363","59254"
"07.02.2021 16:45 - 07.02.2021 17:00","52829","59797"
"07.02.2021 17:00 - 07.02.2021 17:15","53804","61103"
"07.02.2021 17:15 - 07.02.2021 17:30","54548","61772"
"07.02.2021 17:30 - 07.02.2021 17:45","55844","63119"
"07.02.2021 17:45 - 07.02.2021 18:00","56711","64390"
"07.02.2021 18:00 - 07.02.2021 18:15","57423","64910"
"07.02.2021 18:15 - 07.02.2021 18:30","57722","65088"
"07.02.2021 18:30 - 07.02.2021 18:45","57578","65174"
"07.02.2021 18:45 - 07.02.2021 19:00","57157","64926"
"07.02.2021 19:00 - 07.02.2021 19:15","56820","63838"
"07.02.2021 19:15 - 07.02.2021 19:30","56182","63479"
"07.02.2021 19:30 - 07.02.2021 19:45","56071","62914"
"07.02.2021 19:45 - 07.02.2021 20:00","55680","62471"
"07.02.2021 20:00 - 07.02.2021 20:15","54956","61748"
"07.02.2021 20:15 - 07.02.2021 20:30","54249","60899"
"07.02.2021 20:30 - 07.02.2021 20:45","53610","60046"
"07.02.2021 20:45 - 07.02.2021 21:00","52906","59624"
"07.02.2021 21:00 - 07.02.2021 21:15","52731","59283"
"07.02.2021 21:15 - 07.02.2021 21:30","52300","58932"
"07.02.2021 21:30 - 07.02.2021 21:45","52143","58724"
"07.02.2021 21:45 - 07.02.2021 22:00","52522","58878"
"07.02.2021 22:00 - 07.02.2021 22:15","53376","59786"
"07.02.2021 22:15 - 07.02.2021 22:30","53102","59562"
"07.02.2021 22:30 - 07.02.2021 22:45","52624","58931"
"07.02.2021 22:45 - 07.02.2021 23:00","51870","58320"
"07.02.2021 23:00 - 07.02.2021 23:15","51116","57455"
"07.02.2021 23:15 - 07.02.2021 23:30","50543","56518"
"07.02.2021 23:30 - 07.02.2021 23:45","49971","56287"
"07.02.2021 23:45 - 08.02.2021 00:00","49616","56117"
"08.02.2021 00:00 - 08.02.2021 00:15","49978","55573"
"08.02.2021 00:15 - 08.02.2021 00:30","49135","55058"
"08.02.2021 00:30 - 08.02.2021 00:45","48771","54963"
"08.02.2021 00:45 - 08.02.2021 01:00","48413","54321"
"08.02.2021 01:00 - 08.02.2021 01:15","48243","53789"
"08.02.2021 01:15 - 08.02.2021 01:30","47734","53394"
"08.02.2021 01:30 - 08.02.2021 01:45","47468","53322"
"08.02.2021 01:45 - 08.02.2021 02:00","47614","53168"
"08.02.2021 02:00 - 08.02.2021 02:15","47260","53033"
"08.02.2021 02:15 - 08.02.2021 02:30","47194","53094"
"08.02.2021 02:30 - 08.02.2021 02:45","47211","52972"
"08.02.2021 02:45 - 08.02.2021 03:00","47294","53127"
"08.02.2021 03:00 - 08.02.2021 03:15","47281","53225"
"08.02.2021 03:15 - 08.02.2021 03:30","47618","53017"
"08.02.2021 03:30 - 08.02.2021 03:45","47637","53063"
"08.02.2021 03:45 - 08.02.2021 04:00","47872","53475"
"08.02.2021 04:00 - 08.02.2021 04:15","48230","54041"
"08.02.2021 04:15 - 08.02.2021 04:30","48539","54364"
"08.02.2021 04:30 - 08.02.2021 04:45","49184","54568"
"08.02.2021 04:45 - 08.02.2021 05:00","49691","55145"
"08.02.2021 05:00 - 08.02.2021 05:15","50587","56275"
"08.02.2021 05:15 - 08.02.2021 05:30","51147","56709"
"08.02.2021 05:30 - 08.02.2021 05:45","52348","57507"
"08.02.2021 05:45 - 08.02.2021 06:00","53942","58436"
"08.02.2021 06:00 - 08.02.2021 06:15","56596","61114"
"08.02.2021 06:15 - 08.02.2021 06:30","58709","62584"
"08.02.2021 06:30 - 08.02.2021 06:45","60562","63946"
"08.02.2021 06:45 - 08.02.2021 07:00","62216","65479"
"08.02.2021 07:00 - 08.02.2021 07:15","64223","67824"
"08.02.2021 07:15 - 08.02.2021 07:30","65447","68814"
"08.02.2021 07:30 - 08.02.2021 07:45","66552","69889"
"08.02.2021 07:45 - 08.02.2021 08:00","67512","70494"
"08.02.2021 08:00 - 08.02.2021 08:15","68215","71557"
"08.02.2021 08:15 - 08.02.2021 08:30","68799","72139"
"08.02.2021 08:30 - 08.02.2021 08:45","68895","72573"
"08.02.2021 08:45 - 08.02.2021 09:00","69192","72855"
"08.02.2021 09:00 - 08.02.2021 09:15","68940","72804"
"08.02.2021 09:15 - 08.02.2021 09:30","69492","73238"
"08.02.2021 09:30 - 08.02.2021 09:45","69791","73846"
"08.02.2021 09:45 - 08.02.2021 10:00","70038","73972"
"08.02.2021 10:00 - 08.02.2021 10:15","70083","73785"
"08.02.2021 10:15 - 08.02.2021 10:30","70350","73748"
"08.02.2021 10:30 - 08.02.2021 10:45","70418","74134"
"08.02.2021 10:45 - 08.02.2021 11:00","70582","74679"
"08.02.2021 11:00 - 08.02.2021 11:15","70931","74606"
"08.02.2021 11:15 - 08.02.2021 11:30","71245","74919"
"08.02.2021 11:30 - 08.02.2021 11:45","71445","75598"
"08.02.2021 11:45 - 08.02.2021 12:00","71719","75879"
"08.02.2021 12:00 - 08.02.2021 12:15","71195","75778"
"08.02.2021 12:15 - 08.02.2021 12:30","71078","75595"
"08.02.2021 12:30 - 08.02.2021 12:45","71165","75455"
"08.02.2021 12:45 - 08.02.2021 13:00","71034","75335"
"08.02.2021 13:00 - 08.02.2021 13:15","70750","74990"
"08.02.2021 13:15 - 08.02.2021 13:30","70346","74137"
"08.02.2021 13:30 - 08.02.2021 13:45","69711","73745"
"08.02.2021 13:45 - 08.02.2021 14:00","69338","73251"
"08.02.2021 14:00 - 08.02.2021 14:15","69126","72930"
"08.02.2021 14:15 - 08.02.2021 14:30","69030","72960"
"08.02.2021 14:30 - 08.02.2021 14:45","68890","72989"
"08.02.2021 14:45 - 08.02.2021 15:00","68725","72587"
"08.02.2021 15:00 - 08.02.2021 15:15","68717","72502"
"08.02.2021 15:15 - 08.02.2021 15:30","68483","72327"
"08.02.2021 15:30 - 08.02.2021 15:45","68283","71853"
"08.02.2021 15:45 - 08.02.2021 16:00","68024","71117"
"08.02.2021 16:00 - 08.02.2021 16:15","67739","71177"
"08.02.2021 16:15 - 08.02.2021 16:30","67776","70935"
"08.02.2021 16:30 - 08.02.2021 16:45","68034","70930"
"08.02.2021 16:45 - 08.02.2021 17:00","68067","70892"
"08.02.2021 17:00 - 08.02.2021 17:15","68434","71150"
"08.02.2021 17:15 - 08.02.2021 17:30","68868","72031"
"08.02.2021 17:30 - 08.02.2021 17:45","69750","73029"
"08.02.2021 17:45 - 08.02.2021 18:00","70291","73978"
"08.02.2021 18:00 - 08.02.2021 18:15","70406","74464"
"08.02.2021 18:15 - 08.02.2021 18:30","70681","74304"
"08.02.2021 18:30 - 08.02.2021 18:45","70463","74370"
"08.02.2021 18:45 - 08.02.2021 19:00","70160","74475"
"08.02.2021 19:00 - 08.02.2021 19:15","69922","73864"
"08.02.2021 19:15 - 08.02.2021 19:30","69277","73100"
"08.02.2021 19:30 - 08.02.2021 19:45","68894","72171"
"08.02.2021 19:45 - 08.02.2021 20:00","68496","71632"
"08.02.2021 20:00 - 08.02.2021 20:15","67424","70678"
"08.02.2021 20:15 - 08.02.2021 20:30","66243","69432"
"08.02.2021 20:30 - 08.02.2021 20:45","65266","68392"
"08.02.2021 20:45 - 08.02.2021 21:00","64441","67448"
"08.02.2021 21:00 - 08.02.2021 21:15","63828","66874"
"08.02.2021 21:15 - 08.02.2021 21:30","63036","66330"
"08.02.2021 21:30 - 08.02.2021 21:45","62377","65461"
"08.02.2021 21:45 - 08.02.2021 22:00","61649","64696"
"08.02.2021 22:00 - 08.02.2021 22:15","61534","64721"
"08.02.2021 22:15 - 08.02.2021 22:30","60901","64341"
"08.02.2021 22:30 - 08.02.2021 22:45","60050","63597"
"08.02.2021 22:45 - 08.02.2021 23:00","58973","62795"
"08.02.2021 23:00 - 08.02.2021 23:15","58111","61755"
"08.02.2021 23:15 - 08.02.2021 23:30","57266","61160"
"08.02.2021 23:30 - 08.02.2021 23:45","56513","60680"
"08.02.2021 23:45 - 09.02.2021 00:00","56022","60150"
"09.02.2021 00:00 - 09.02.2021 00:15","55920","59565"
"09.02.2021 00:15 - 09.02.2021 00:30","54823","58778"
"09.02.2021 00:30 - 09.02.2021 00:45","54289","58351"
"09.02.2021 00:45 - 09.02.2021 01:00","53969","57981"
"09.02.2021 01:00 - 09.02.2021 01:15","53688","57698"
"09.02.2021 01:15 - 09.02.2021 01:30","53236","57444"
"09.02.2021 01:30 - 09.02.2021 01:45","52668","57142"
"09.02.2021 01:45 - 09.02.2021 02:00","53039","56969"
"09.02.2021 02:00 - 09.02.2021 02:15","52589","56467"
"09.02.2021 02:15 - 09.02.2021 02:30","52565","56055"
"09.02.2021 02:30 - 09.02.2021 02:45","52537","56278"
"09.02.2021 02:45 - 09.02.2021 03:00","52730","56386"
"09.02.2021 03:00 - 09.02.2021 03:15","52746","56214"
"09.02.2021 03:15 - 09.02.2021 03:30","53042","56044"
"09.02.2021 03:30 - 09.02.2021 03:45","52857","56313"
"09.02.2021 03:45 - 09.02.2021 04:00","53013","56353"
"09.02.2021 04:00 - 09.02.2021 04:15","53150","56448"
"09.02.2021 04:15 - 09.02.2021 04:30","53254","56742"
"09.02.2021 04:30 - 09.02.2021 04:45","53762","57211"
"09.02.2021 04:45 - 09.02.2021 05:00","54145","57752"
"09.02.2021 05:00 - 09.02.2021 05:15","54709","58426"
"09.02.2021 05:15 - 09.02.2021 05:30","55093","58774"
"09.02.2021 05:30 - 09.02.2021 05:45","56037","59423"
"09.02.2021 05:45 - 09.02.2021 06:00","57337","60329"
"09.02.2021 06:00 - 09.02.2021 06:15","59439","62098"
"09.02.2021 06:15 - 09.02.2021 06:30","61292","63807"
"09.02.2021 06:30 - 09.02.2021 06:45","62632","65101"
"09.02.2021 06:45 - 09.02.2021 07:00","64042","66509"
"09.02.2021 07:00 - 09.02.2021 07:15","65682","68719"
"09.02.2021 07:15 - 09.02.2021 07:30","66709","69920"
"09.02.2021 07:30 - 09.02.2021 07:45","67729","70586"
"09.02.2021 07:45 - 09.02.2021 08:00","68567","71508"
"09.02.2021 08:00 - 09.02.2021 08:15","69179","72313"
"09.02.2021 08:15 - 09.02.2021 08:30","69621","73116"
"09.02.2021 08:30 - 09.02.2021 08:45","69596","73526"
"09.02.2021 08:45 - 09.02.2021 09:00","69925","73872"
"09.02.2021 09:00 - 09.02.2021 09:15","69574","73892"
"09.02.2021 09:15 - 09.02.2021 09:30","70091","74308"
"09.02.2021 09:30 - 09.02.2021 09:45","70506","74657"
"09.02.2021 09:45 - 09.02.2021 10:00","70643","74915"
"09.02.2021 10:00 - 09.02.2021 10:15","70576","74538"
"09.02.2021 10:15 - 09.02.2021 10:30","70937","75009"
"09.02.2021 10:30 - 09.02.2021 10:45","70979","75264"
"09.02.2021 10:45 - 09.02.2021 11:00","71240","75935"
"09.02.2021 11:00 - 09.02.2021 11:15","71472","75753"
"09.02.2021 11:15 - 09.02.2021 11:30","71919","76081"
"09.02.2021 11:30 - 09.02.2021 11:45","72016","76392"
"09.02.2021 11:45 - 09.02.2021 12:00","72175","76610"
"09.02.2021 12:00 - 09.02.2021 12:15","71713","76420"
"09.02.2021 12:15 - 09.02.2021 12:30","71573","76419"
"09.02.2021 12:30 - 09.02.2021 12:45","71585","76323"
"09.02.2021 12:45 - 09.02.2021 13:00","71438","76294"
"09.02.2021 13:00 - 09.02.2021 13:15","71283","76096"
"09.02.2021 13:15 - 09.02.2021 13:30","70980","75594"
"09.02.2021 13:30 - 09.02.2021 13:45","70229","74980"
"09.02.2021 13:45 - 09.02.2021 14:00","69668","74560"
"09.02.2021 14:00 - 09.02.2021 14:15","69784","74372"
"09.02.2021 14:15 - 09.02.2021 14:30","69707","74511"
"09.02.2021 14:30 - 09.02.2021 14:45","69494","74338"
"09.02.2021 14:45 - 09.02.2021 15:00","69360","73803"
"09.02.2021 15:00 - 09.02.2021 15:15","69272","73376"
"09.02.2021 15:15 - 09.02.2021 15:30","69107","73307"
"09.02.2021 15:30 - 09.02.2021 15:45","68798","73103"
"09.02.2021 15:45 - 09.02.2021 16:00","68627","72413"
"09.02.2021 16:00 - 09.02.2021 16:15","68301","72193"
"09.02.2021 16:15 - 09.02.2021 16:30","68310","71921"
"09.02.2021 16:30 - 09.02.2021 16:45","68627","71668"
"09.02.2021 16:45 - 09.02.2021 17:00","68777","71587"
"09.02.2021 17:00 - 09.02.2021 17:15","69207","72053"
"09.02.2021 17:15 - 09.02.2021 17:30","69711","72585"
"09.02.2021 17:30 - 09.02.2021 17:45","70525","73534"
"09.02.2021 17:45 - 09.02.2021 18:00","70957","74937"
"09.02.2021 18:00 - 09.02.2021 18:15","70952","75492"
"09.02.2021 18:15 - 09.02.2021 18:30","70993","75587"
"09.02.2021 18:30 - 09.02.2021 18:45","70756","75713"
"09.02.2021 18:45 - 09.02.2021 19:00","70339","75675"
"09.02.2021 19:00 - 09.02.2021 19:15","70103","75295"
"09.02.2021 19:15 - 09.02.2021 19:30","69389","74643"
"09.02.2021 19:30 - 09.02.2021 19:45","69005","73764"
"09.02.2021 19:45 - 09.02.2021 20:00","68635","73141"
"09.02.2021 20:00 - 09.02.2021 20:15","67674","72236"
"09.02.2021 20:15 - 09.02.2021 20:30","66566","71168"
"09.02.2021 20:30 - 09.02.2021 20:45","65598","70133"
"09.02.2021 20:45 - 09.02.2021 21:00","64776","69418"
"09.02.2021 21:00 - 09.02.2021 21:15","64179","68520"
"09.02.2021 21:15 - 09.02.2021 21:30","63465","68086"
"09.02.2021 21:30 - 09.02.2021 21:45","62650","67290"
"09.02.2021 21:45 - 09.02.2021 22:00","62050","66663"
"09.02.2021 22:00 - 09.02.2021 22:15","61965","66407"
"09.02.2021 22:15 - 09.02.2021 22:30","61348","66058"
"09.02.2021 22:30 - 09.02.2021 22:45","60576","65265"
"09.02.2021 22:45 - 09.02.2021 23:00","59572","64627"
"09.02.2021 23:00 - 09.02.2021 23:15","58641","63742"
"09.02.2021 23:15 - 09.02.2021 23:30","57689","62827"
"09.02.2021 23:30 - 09.02.2021 23:45","57072","62221"
"09.02.2021 23:45 - 10.02.2021 00:00","56562","61430"
"10.02.2021 00:00 - 10.02.2021 00:15","57188","60632"
"10.02.2021 00:15 - 10.02.2021 00:30","55861","60077"
"10.02.2021 00:30 - 10.02.2021 00:45","55700","59744"
"10.02.2021 00:45 - 10.02.2021 01:00","55553","59169"
"10.02.2021 01:00 - 10.02.2021 01:15","55083","58825"
"10.02.2021 01:15 - 10.02.2021 01:30","54390","58335"
"10.02.2021 01:30 - 10.02.2021 01:45","53916","57927"
"10.02.2021 01:45 - 10.02.2021 02:00","54338","57607"
"10.02.2021 02:00 - 10.02.2021 02:15","53979","57102"
"10.02.2021 02:15 - 10.02.2021 02:30","53834","56861"
"10.02.2021 02:30 - 10.02.2021 02:45","53723","56903"
"10.02.2021 02:45 - 10.02.2021 03:00","54001","57052"
"10.02.2021 03:00 - 10.02.2021 03:15","53967","56866"
"10.02.2021 03:15 - 10.02.2021 03:30","54216","57137"
"10.02.2021 03:30 - 10.02.2021 03:45","53900","56858"
"10.02.2021 03:45 - 10.02.2021 04:00","54127","56791"
"10.02.2021 04:00 - 10.02.2021 04:15","54375","57341"
"10.02.2021 04:15 - 10.02.2021 04:30","54432","57378"
"10.02.2021 04:30 - 10.02.2021 04:45","54604","57672"
"10.02.2021 04:45 - 10.02.2021 05:00","54978","58084"
"10.02.2021 05:00 - 10.02.2021 05:15","55290","59030"
"10.02.2021 05:15 - 10.02.2021 05:30","55862","59731"
"10.02.2021 05:30 - 10.02.2021 05:45","56581","60513"
"10.02.2021 05:45 - 10.02.2021 06:00","57821","61426"
"10.02.2021 06:00 - 10.02.2021 06:15","60124","63692"
"10.02.2021 06:15 - 10.02.2021 06:30","61840","65227"
